provnum,Year,BEDCERT,RESTOT,overall_rating,survey_rating,quality_rating,staffing_rating,RN_staffing_rating,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,DeficiencyCount,short_stay_poor_quality,short_stay_good_quality,long_stay_poor_quality,long_stay_good_quality,measure_score_qtravg,OWNERSHIP_For profit,OWNERSHIP_Government,OWNERSHIP_Non profit,CERTIFICATION_Medicaid,CERTIFICATION_Medicare,CERTIFICATION_Medicare and Medicaid,Score_High,ZIPREGION_0,ZIPREGION_1,ZIPREGION_2,ZIPREGION_3,ZIPREGION_4,ZIPREGION_5,ZIPREGION_6,ZIPREGION_7,ZIPREGION_8,ZIPREGION_9
15129,2021,100,70.8,5,5,3,4,4,2.65645,1.05517,0.6086,1.66377,4.32021,0.02702,2.05819,0.64487,0.26697,2.97003,2.65421,1.21293,0.86986,4.62466,1.333,0,0,3,3,1,4,10,34.26256589,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15132,2020,173,135,2,2,4,3,4,1.8131,0.52925,0.64349,1.17274,2.98584,0.00065,1.86757,0.66995,0.31438,2.85189,2.00422,0.58268,0.79045,3.33792,28.667,0,0,22,3,1,4,10,31.5761275,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15132,2021,173,118.2,4,2,5,4,4,1.78673,0.68606,0.58595,1.27201,3.05873,0.04629,1.7457,0.64746,0.29028,2.68344,2.10479,0.78548,0.77026,3.62398,28.667,0,0,22,3,1,4,10,32.74083606,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15133,2020,148,123.6,1,1,2,2,2,1.92164,1.03562,0.35356,1.38918,3.31082,0.04261,1.88553,0.67082,0.30776,2.8641,2.10397,1.13869,0.44365,3.68545,56,0,4,21,3,1,6,8,35.08387322,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15133,2021,148,129,1,1,3,2,2,1.53281,1.07272,0.3242,1.39691,2.92972,0.03922,1.83738,0.68664,0.30891,2.83293,1.71557,1.15808,0.40047,3.28795,57.333,1,3,28,3,1,6,8,34.56507967,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15134,2020,132,124.6,3,2,5,2,2,1.42002,0.72029,0.32605,1.04633,2.46635,0.03748,2.04762,0.69113,0.29976,3.03852,1.43167,0.76869,0.42004,2.58783,26,0,0,17,3,1,3,11,27.68347739,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15134,2021,132,104.9,4,3,5,2,3,1.50499,0.59201,0.49128,1.08329,2.58828,0.05031,1.994,0.71647,0.323,3.03347,1.55213,0.61251,0.58039,2.71273,14.667,1,0,10,3,1,4,10,31.676513,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15135,2020,98,56.6,5,5,5,4,3,2.88016,1.04258,0.45179,1.49437,4.37454,0.00548,2.20631,0.63083,0.28707,3.12421,2.69495,1.219,0.60777,4.46411,4.667,0,0,4,2,2,3,11,29.54132882,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15135,2021,98,56.6,5,5,5,4,3,2.88016,1.04258,0.45179,1.49437,4.37454,0.00548,2.20631,0.63083,0.28707,3.12421,2.69495,1.219,0.60777,4.46411,4.667,0,0,4,2,2,3,11,29.54132882,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15136,2020,116,98.4,3,3,3,3,2,2.96861,1.07718,0.36054,1.43772,4.40633,0.00562,1.96629,0.63459,0.29639,2.89728,3.11677,1.252,0.46975,4.84876,22,0,0,8,3,1,4,10,31.85978511,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15136,2021,116,98.4,3,3,3,3,2,2.96861,1.07718,0.36054,1.43772,4.40633,0.00562,1.96629,0.63459,0.29639,2.89728,3.11677,1.252,0.46975,4.84876,22,0,0,8,3,1,4,10,31.85978511,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15138,2020,110,97.7,3,3,3,3,3,2.76791,0.73763,0.55459,1.29222,4.06013,0.02467,2.21039,0.74066,0.33697,3.28803,2.58513,0.73456,0.63557,3.93685,16.667,0,0,5,3,1,5,9,33.67780717,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15138,2021,110,94.1,3,3,4,3,3,2.34561,0.89612,0.50776,1.40388,3.74949,0.0318,2.12809,0.6957,0.32979,3.15357,2.26666,0.95484,0.58752,3.78012,16.667,0,0,5,3,1,6,8,33.03488933,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15139,2020,111,88.2,5,5,5,3,2,2.09813,1.29429,0.32351,1.6178,3.71593,0.00574,1.80507,0.58957,0.25439,2.64903,2.3996,1.6192,0.49111,4.47223,3.333,0,1,4,3,1,5,9,31.073332,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15139,2021,111,88.2,5,5,5,3,2,2.09813,1.29429,0.32351,1.6178,3.71593,0.00574,1.80507,0.58957,0.25439,2.64903,2.3996,1.6192,0.49111,4.47223,3.333,0,1,4,3,1,5,9,31.073332,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15141,2020,85,53.3,5,4,5,4,4,2.99362,0.73206,0.62863,1.36069,4.35431,0.00587,1.83562,0.63498,0.29194,2.76253,3.36678,0.85035,0.83156,5.02523,12,0,0,13,3,1,3,11,30.56868522,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15141,2021,85,51,5,4,5,5,5,2.76462,0.4163,0.99756,1.41386,4.17848,0.01314,1.85712,0.63154,0.33273,2.82138,3.06137,0.48865,1.14404,4.7086,12,0,0,13,3,1,3,11,33.22012728,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15142,2020,101,94.5,4,4,4,3,3,2.42587,0.84686,0.4552,1.30206,3.72793,0.00377,2.09208,0.68941,0.2802,3.06169,2.39381,0.90604,0.62736,3.88196,14,0,0,8,3,1,4,10,32.83040906,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15142,2021,101,90.2,5,5,3,2,3,1.7063,0.76973,0.5879,1.35763,3.06393,0.01123,2.1186,0.70765,0.33538,3.16163,1.65625,0.80631,0.6689,3.08108,5.333,0,0,5,3,1,5,9,35.43712128,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15143,2020,182,140.6,2,1,4,4,4,1.94238,0.85879,0.75659,1.61538,3.55775,0.00569,1.95773,0.65878,0.3128,2.9293,2.04824,0.96151,0.93408,3.87218,38,0,9,23,3,1,5,9,30.95739233,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15143,2021,182,140.6,2,1,4,4,4,1.94238,0.85879,0.75659,1.61538,3.55775,0.00569,1.95773,0.65878,0.3128,2.9293,2.04824,0.96151,0.93408,3.87218,38,0,9,23,3,1,5,9,30.95739233,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15145,2020,132,99.5,2,2,2,3,3,1.84446,0.98288,0.46893,1.4518,3.29626,0,1.9678,0.68195,0.33201,2.98176,1.93503,1.06306,0.54543,3.52446,31.333,0,2,13,3,1,5,9,32.60301483,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15145,2021,132,108.1,1,1,2,3,3,1.65827,0.92773,0.4308,1.35853,3.01679,0.04474,1.96577,0.68079,0.30013,2.94669,1.73477,1.01016,0.54771,3.25496,34.667,0,2,12,3,1,5,9,25.80560511,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15147,2020,125,101,5,3,5,4,4,2.01223,0.82815,0.72857,1.55672,3.56895,0.04034,1.9509,0.6744,0.29903,2.92433,2.12933,0.90573,0.9409,3.89098,16,0,0,7,3,1,5,9,34.58940483,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15147,2021,125,93.1,5,3,5,4,5,1.82903,0.70284,0.91797,1.62082,3.44985,0.04029,1.884,0.69524,0.31378,2.89302,1.99646,0.74939,1.11635,3.79126,18.667,0,0,9,3,1,6,8,35.0282855,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15148,2020,87,80.8,4,4,4,3,3,1.84127,0.78838,0.55222,1.3406,3.18187,0,1.98687,0.6776,0.32287,2.98734,1.91314,0.85817,0.6605,3.3958,10,0,0,6,3,1,3,11,31.2560945,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15148,2021,87,81.1,1,1,4,2,3,1.66048,0.53731,0.52563,1.06294,2.72343,0.05179,2.04763,0.66302,0.3156,3.02625,1.66764,0.60074,0.63553,2.86118,32.667,0,0,10,3,1,4,10,30.59545744,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15149,2020,71,66.3,3,2,2,5,5,2.63123,0.95074,0.77243,1.72317,4.3544,0.00139,2.09065,0.66379,0.27997,3.03441,2.59823,1.05643,1.06545,4.57507,24,0,0,10,3,1,5,9,30.25778244,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15149,2021,71,52.6,2,2,5,1,1,1.79814,0.63365,0.71301,1.34665,3.1448,0.0058,2.03934,0.65021,0.3264,3.01594,1.81324,0.72241,0.83356,3.31516,24,0,0,10,2,2,3,11,32.24731419,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15150,2020,96,83.4,4,2,5,4,4,2.76275,0.80155,0.58768,1.38923,4.15198,0.01383,1.94162,0.63785,0.27336,2.85283,2.93749,0.92687,0.83024,4.64005,24,0,0,9,3,1,5,9,32.66379944,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15150,2021,96,77.4,4,2,5,4,4,2.93898,0.7489,0.68235,1.43125,4.37023,0.01036,1.89324,0.62074,0.2697,2.78367,3.19235,0.89434,0.96543,4.99139,24,0,0,9,3,1,4,10,31.64523217,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15151,2020,170,91,5,5,4,4,3,2.66348,1.03717,0.53497,1.57214,4.23562,0.04838,1.84506,0.67314,0.30415,2.82236,2.98015,1.13645,0.67924,4.78463,6.667,0,0,6,3,1,4,10,30.69884661,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15151,2021,170,78,4,3,3,4,4,2.30105,0.91116,0.6904,1.60156,3.90261,0.01299,1.81949,0.65977,0.3292,2.80846,2.60074,1.02373,0.80026,4.41797,20.667,0,1,11,3,1,4,10,30.24771789,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15153,2020,117,97.4,3,3,2,2,2,2.09857,0.71608,0.61123,1.32731,3.42588,0,2.08775,0.75482,0.49422,3.33679,2.06712,0.70324,0.47193,3.26422,16,0,0,11,2,2,6,8,23.47990472,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15153,2021,117,97.4,3,3,2,2,2,2.09857,0.71608,0.61123,1.32731,3.42588,0,2.08775,0.75482,0.49422,3.33679,2.06712,0.70324,0.47193,3.26422,16,0,0,11,2,2,6,8,23.47990472,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15154,2020,122,104.4,3,2,2,4,3,2.37784,1.25295,0.48405,1.737,4.11484,0,2.01437,0.63355,0.25854,2.90647,2.43693,1.45868,0.72301,4.51368,28,0,0,11,3,1,5,9,35.29353567,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15154,2021,122,89.3,4,3,4,4,4,2.61705,1.21065,0.63379,1.84444,4.46149,0,2.01585,0.66407,0.28422,2.96413,2.66977,1.35142,0.85091,4.78539,16,0,0,11,3,1,4,10,36.04486617,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15155,2020,148,128.9,5,4,4,5,5,2.70567,1.01311,0.90451,1.91762,4.62329,0.01876,1.97329,0.64868,0.28091,2.90288,2.83062,1.15196,1.24346,5.07767,8.667,0,0,4,3,1,4,10,29.02472639,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15155,2021,148,113.5,4,4,4,4,4,2.56034,0.98091,0.80459,1.78551,4.34585,0.029,1.996,0.66292,0.30981,2.96873,2.63789,1.09687,0.99101,4.65414,8.667,0,0,4,3,1,6,8,31.6001085,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15156,2020,123,105.4,5,5,3,3,4,2.08142,0.70908,0.76228,1.47136,3.55278,0.03276,2.21802,0.67267,0.2984,3.18909,1.93729,0.7775,0.98652,3.55177,6.667,0,0,4,3,1,5,9,33.95032978,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15156,2021,123,85.5,5,5,2,4,5,2.05233,0.94436,0.89029,1.83465,3.88698,0.01426,2.26222,0.68265,0.32029,3.26517,1.86566,1.02547,1.06066,3.7848,6.667,0,0,4,3,1,6,8,35.73037361,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15157,2020,97,45.5,5,5,3,4,4,2.14752,1.39271,0.63152,2.02423,4.17176,0.01667,2.04054,0.69276,0.32521,3.05851,2.16428,1.49026,0.74101,4.33655,1.333,0,0,1,3,1,7,7,36.54941072,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15157,2021,97,45.5,5,5,3,4,4,2.14752,1.39271,0.63152,2.02423,4.17176,0.01667,2.04054,0.69276,0.32521,3.05851,2.16428,1.49026,0.74101,4.33655,1.333,0,0,1,3,1,7,7,36.54941072,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15158,2020,71,62.4,5,4,5,4,4,2.29047,0.60926,0.70896,1.31821,3.60868,0,1.90832,0.68062,0.30567,2.8946,2.47785,0.66024,0.89569,3.97469,10,0,0,6,3,1,4,10,26.68256278,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15158,2021,71,51.7,4,4,5,1,1,1.91573,0.73762,0.44825,1.18587,3.10159,0,1.96119,0.68732,0.31463,2.96314,2.00879,0.79553,0.54364,3.32788,9.333,0,0,7,3,1,5,9,31.20545467,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15159,2020,120,108,5,4,5,2,3,1.72089,0.67343,0.48207,1.1555,2.87638,0.02933,2.05464,0.6455,0.27542,2.97556,1.72909,0.76948,0.67593,3.08192,10,0,0,6,3,1,5,9,31.48118244,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15159,2021,120,103.5,5,4,5,2,3,1.72026,0.65081,0.44854,1.09935,2.81961,0.03073,1.99181,0.66036,0.28916,2.94132,1.7761,0.73057,0.59191,3.04777,10,0,0,6,3,1,5,9,27.65440228,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15160,2020,149,134.7,3,3,4,3,3,2.15029,0.83917,0.55211,1.39128,3.54156,0.00555,2.04163,0.64684,0.2947,2.98317,2.1743,0.95689,0.72348,3.78495,22,0,1,10,3,1,5,9,29.50659817,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15160,2021,149,132.7,3,3,2,3,3,1.99932,0.87113,0.38407,1.2552,3.25451,0.00677,2.12415,0.67253,0.2853,3.08198,1.9356,0.96019,0.51368,3.35731,22,0,0,10,3,1,5,9,29.12498639,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15163,2020,159,147.9,4,4,2,4,4,3.20288,1.048,0.6827,1.7307,4.93358,0.03454,2.15767,0.72933,0.35296,3.23996,3.06447,1.05986,0.74695,4.85475,10,0,0,9,3,1,5,9,34.25890794,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15163,2021,159,147.9,4,4,3,4,4,2.99959,1.07981,0.76889,1.8487,4.84829,0.03636,2.15689,0.73019,0.38249,3.26957,2.85991,1.09621,0.76708,4.71447,10,0,0,9,3,1,7,7,36.5778835,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15164,2020,120,51.9,4,4,3,3,3,1.89399,0.88716,0.571,1.45815,3.35215,0.11629,2.00394,0.6757,0.39128,3.07092,1.95116,0.9684,0.56355,3.48015,14.667,1,0,8,2,2,3,11,27.72382812,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15164,2021,120,57,5,5,4,3,3,2.02821,0.69937,0.43197,1.13134,3.15955,0.11201,2.02156,0.6483,0.27394,2.9438,2.06322,0.79969,0.60172,3.41234,5.333,0,0,5,3,1,3,11,31.23646283,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15166,2020,144,84.3,4,3,4,4,3,3.19102,0.88589,0.46743,1.35332,4.54434,0.00391,1.92681,0.62984,0.25343,2.81008,3.41894,1.03742,0.71226,5.15579,19.333,0,1,13,2,2,5,9,30.35025994,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15166,2021,144,84.3,4,3,4,4,3,3.19102,0.88589,0.46743,1.35332,4.54434,0.00391,1.92681,0.62984,0.25343,2.81008,3.41894,1.03742,0.71226,5.15579,19.333,0,1,13,2,2,5,9,30.35025994,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15167,2020,79,63.2,5,3,5,4,4,2.1178,1.01508,0.63135,1.64643,3.76423,0,1.98955,0.628,0.28853,2.90608,2.19751,1.1922,0.84503,4.12965,20.667,0,0,11,2,2,4,10,21.47611494,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15167,2021,79,63.2,5,3,5,4,4,2.1178,1.01508,0.63135,1.64643,3.76423,0,1.98955,0.628,0.28853,2.90608,2.19751,1.1922,0.84503,4.12965,20.667,0,0,11,2,2,4,10,21.47611494,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15168,2020,75,68.1,5,5,3,4,4,3.16938,0.62707,0.71848,1.34555,4.51493,0.02585,1.91675,0.62618,0.30154,2.84448,3.41356,0.73863,0.92015,5.06049,1.333,0,0,2,2,2,5,9,33.29767831,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15168,2021,75,68.1,5,5,3,4,4,3.16938,0.62707,0.71848,1.34555,4.51493,0.02585,1.91675,0.62618,0.30154,2.84448,3.41356,0.73863,0.92015,5.06049,1.333,0,0,2,2,2,5,9,33.29767831,0,0,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15169,2020,147,131.9,2,2,4,3,4,1.67261,0.78634,0.82187,1.60821,3.28081,0.08269,1.95926,0.7545,0.37422,3.08798,1.76239,0.7687,0.84812,3.38728,24,0,0,10,2,2,6,8,33.07217124,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15169,2021,147,119,2,2,3,3,4,1.41665,0.67025,0.75477,1.42501,2.84166,0.08147,1.9591,0.77725,0.37683,3.11318,1.48705,0.63923,0.76429,2.90204,26.667,0,0,12,2,2,6,8,33.35383188,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15171,2020,123,95.3,5,4,5,3,2,3.22347,1.0506,0.42262,1.47322,4.69669,0.05628,2.05688,0.7058,0.34568,3.10837,3.2353,1.09791,0.47212,4.8173,13.333,0,0,9,3,1,4,10,27.99698339,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15171,2021,123,91.1,5,4,5,3,2,3.26752,1.13842,0.41787,1.55629,4.82381,0.06078,2.15233,0.74381,0.37857,3.27471,3.12197,1.13455,0.4212,4.68331,13.333,0,0,9,3,1,4,10,26.52490778,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15174,2020,124,99.4,1,1,1,2,2,1.87961,0.90172,0.30995,1.21167,3.09128,0.0345,1.92122,0.69128,0.33555,2.94805,2.01971,0.96212,0.35671,3.34308,49.333,0,0,24,3,1,7,7,36.67944106,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15174,2021,124,99.4,1,1,1,2,2,1.87961,0.90172,0.30995,1.21167,3.09128,0.0345,1.92122,0.69128,0.33555,2.94805,2.01971,0.96212,0.35671,3.34308,49.333,0,0,24,3,1,7,7,36.67944106,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15175,2020,166,152,2,1,4,4,4,2.44537,1.11397,0.51688,1.63085,4.07621,0.01943,1.76371,0.61708,0.2687,2.64949,2.86231,1.3315,0.74285,4.90498,54,0,1,20,3,1,3,11,32.40903389,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15175,2021,166,138.7,3,2,3,4,3,2.69465,1.23188,0.45224,1.68412,4.37877,0.03657,1.80557,0.62232,0.28374,2.71163,3.06908,1.46738,0.60819,5.13402,26.667,0,1,20,3,1,5,9,31.54243422,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15176,2020,143,132.8,2,2,3,3,3,2.07824,0.82872,0.49671,1.32543,3.40367,0.00684,2.24698,0.66569,0.30516,3.21783,1.9094,0.91822,0.62857,3.37232,24,0,0,15,3,1,5,9,30.99617272,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15176,2021,143,128.5,2,2,4,2,2,2.10974,0.94457,0.41283,1.3574,3.46714,0.02251,2.11343,0.67419,0.3114,3.09902,2.05287,1.03857,0.50587,3.55699,24,0,0,15,3,1,5,9,30.91670117,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15177,2020,75,62.1,5,5,4,4,3,2.61825,1.30365,0.51832,1.82197,4.44022,0.00352,1.88077,0.6347,0.27668,2.79216,2.87392,1.51495,0.72344,5.07,2,0,0,1,3,1,4,10,32.53213289,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15177,2021,75,53.5,5,5,2,4,3,2.49384,1.20987,0.5821,1.79197,4.28582,0.01256,2.01229,0.68573,0.32421,3.02223,2.54858,1.3079,0.68512,4.5086,2,0,0,1,3,1,5,9,32.47960494,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15179,2020,74,67.9,5,3,5,4,4,2.3948,1.06856,0.71967,1.78822,4.18302,0.00867,2.01254,0.64418,0.27645,2.93318,2.45654,1.22348,1.00531,4.54669,21.333,0,0,15,3,1,4,10,32.83269106,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15179,2021,74,67.9,5,3,5,4,4,2.3948,1.06856,0.71967,1.78822,4.18302,0.00867,2.01254,0.64418,0.27645,2.93318,2.45654,1.22348,1.00531,4.54669,21.333,0,0,15,3,1,4,10,32.83269106,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15180,2020,168,134.5,5,5,4,3,3,2.16729,1.37953,0.42674,1.80627,3.97356,0.01572,1.99233,0.64881,0.2817,2.92283,2.24572,1.56828,0.58501,4.3343,6.667,0,0,5,3,1,4,10,32.94467861,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15180,2021,168,115.5,4,4,3,3,3,1.60479,1.45109,0.54506,1.99615,3.60094,0.02554,1.95897,0.6691,0.28572,2.91379,1.68465,1.60763,0.72795,3.9291,8.667,0,0,6,3,1,5,9,33.31077939,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15182,2020,91,81.1,3,3,3,3,3,2.21534,0.86158,0.50392,1.3655,3.58083,0.0196,1.93822,0.626,0.29667,2.86088,2.35048,1.02026,0.64816,3.97942,20.667,0,1,10,3,1,5,9,33.29991367,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15182,2021,91,81.1,3,3,3,3,3,2.21534,0.86158,0.50392,1.3655,3.58083,0.0196,1.93822,0.626,0.29667,2.86088,2.35048,1.02026,0.64816,3.97942,20.667,0,1,10,3,1,5,9,33.29991367,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15184,2020,141,116.2,4,2,5,4,4,2.61728,0.92632,0.53794,1.46426,4.08155,0.0437,1.85543,0.62398,0.28056,2.75997,2.90085,1.10047,0.73165,4.70171,22.667,0,0,11,3,1,4,10,32.43683083,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15184,2021,141,116.2,4,2,5,4,4,2.61728,0.92632,0.53794,1.46426,4.08155,0.0437,1.85543,0.62398,0.28056,2.75997,2.90085,1.10047,0.73165,4.70171,22.667,0,0,11,3,1,4,10,32.43683083,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15187,2020,68,63.2,3,3,2,3,3,2.45037,0.83062,0.57402,1.40463,3.855,0.01632,2.19296,0.70699,0.32554,3.22549,2.30675,0.86655,0.68094,3.81042,22.667,0,0,12,3,1,6,8,34.57126578,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15187,2021,68,52.7,4,4,4,4,4,2.47359,0.907,0.67587,1.58286,4.05646,0.015,2.1173,0.67905,0.30904,3.10539,2.40251,0.99013,0.83451,4.15303,13.333,0,0,10,3,1,5,9,33.74315333,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15188,2020,91,71.4,5,3,5,4,4,2.81928,1.16241,0.68764,1.85005,4.66933,0.00825,2.18946,0.69909,0.29941,3.18795,2.65828,1.22641,0.88693,4.66967,20.667,0,1,9,3,1,4,10,29.9114835,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15188,2021,91,67.5,5,3,5,4,4,2.51409,1.30988,0.71399,2.02387,4.53796,0.01169,2.10796,0.68537,0.30008,3.0934,2.45267,1.41675,0.90793,4.66401,14.667,0,0,9,3,1,3,11,30.54139367,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15189,2020,94,77.2,3,2,5,3,4,1.64162,0.79514,0.60882,1.40396,3.04558,0.00237,1.84532,0.67656,0.32173,2.84361,1.83654,0.86685,0.73077,3.41463,24.667,0,2,19,3,1,2,12,30.27062028,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15189,2021,94,77.2,3,2,5,3,4,1.64162,0.79514,0.60882,1.40396,3.04558,0.00237,1.84532,0.67656,0.32173,2.84361,1.83654,0.86685,0.73077,3.41463,24.667,0,2,19,3,1,2,12,30.27062028,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
15191,2020,68,65.3,4,4,3,4,4,2.13654,0.69965,0.68015,1.3798,3.51634,0.0052,2.02113,0.6829,0.30367,3.0077,2.1823,0.75567,0.86495,3.72734,12.667,0,0,7,3,1,4,10,33.79034333,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15191,2021,68,65.3,4,4,3,4,4,2.13654,0.69965,0.68015,1.3798,3.51634,0.0052,2.02113,0.6829,0.30367,3.0077,2.1823,0.75567,0.86495,3.72734,12.667,0,0,7,3,1,4,10,33.79034333,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15193,2020,118,68.8,4,3,2,4,4,2.80903,1.48675,0.67347,2.16022,4.96926,0.04795,2.08774,0.65036,0.34307,3.08118,2.77767,1.68612,0.75809,5.14184,18,0,0,9,3,1,4,10,35.22432361,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15193,2021,118,74.9,4,3,2,4,4,2.92405,1.25245,0.67258,1.92503,4.84908,0.04369,2.04079,0.67143,0.34958,3.0618,2.94649,1.38274,0.73417,5.0352,18,0,0,9,3,1,5,9,34.86940217,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15194,2020,91,76.4,4,4,4,4,4,2.95595,1.00327,0.76805,1.77132,4.72728,0.00633,2.22028,0.64566,0.28387,3.14982,2.74846,1.1461,1.04485,4.78486,12.667,0,0,4,3,1,5,9,32.55186556,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
15194,2021,91,71,5,5,5,4,4,2.78081,0.90428,0.71698,1.62126,4.40207,0.01608,2.17864,0.66687,0.29066,3.13616,2.62486,1.00519,0.94129,4.46266,6,0,0,3,3,1,5,9,34.67789644,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0
